symbol	locusID	known_TFs	predicted_TFs	kinase	chromotin	RNAbinding	coregulator	NA_binding	DNAreplication	Mito	others	Removal	Pfam_domains	go_desciption	ensembl_description																																					
ZNF18	7566	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 18 (Zinc finger protein KOX11) (Heart development- specific gene 1 protein) (Zinc finger protein with KRAB and SCAN domains 6). [Source:Uniprot/SWISSPROT;Acc:P17022]																																					
ZNF19	7567	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,regulation of transcription,transcription regulator activity,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 19 (Zinc finger protein KOX12). [Source:Uniprot/SWISSPROT;Acc:P17023]																																					
ZNF20	7568	0	1	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,nucleic acid binding,"	Zinc finger protein 20 (Zinc finger protein KOX13). [Source:Uniprot/SWISSPROT;Acc:P17024]																																					
ZNF182	7569	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"transcription,metal ion binding,regulation of transcription,transcription regulator activity,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 182 (Zinc finger protein 21) (Zinc finger protein KOX14). [Source:Uniprot/SWISSPROT;Acc:P17025]																																					
ZNF22	7570	1	0	0	0	1	0	0	0	0	0	0	zf-C2H2	"metal ion binding,odontogenesis,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,nucleus,intracellular,DNA binding,DNA binding,nucleic acid binding,"	Zinc finger protein 22 (Zinc finger protein KOX15) (Krox-26 protein). [Source:Uniprot/SWISSPROT;Acc:P17026]																																					
ZNF23	7571	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 23 (Zinc finger protein 359) (Zinc finger protein KOX16). [Source:Uniprot/SWISSPROT;Acc:P17027]																																					
ZNF24	7572	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN	"metal ion binding,transcription repressor activity,negative regulation of transcription,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,protein binding,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 24 (Zinc finger protein 191) (Zinc finger protein KOX17) (Retinoic acid suppression protein A) (RSG-A) (Zinc finger and SCAN domain-containing protein 3). [Source:Uniprot/SWISSPROT;Acc:P17028]																																					
ZNF26	7574	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,nucleic acid binding,"	Zinc finger protein 26 (Zinc finger protein KOX20). [Source:Uniprot/SWISSPROT;Acc:P17031]																																					
ZNF28	7576	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 28 (Zinc finger protein KOX24). [Source:Uniprot/SWISSPROT;Acc:P17035]																																					
ZSCAN20	7579	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger and SCAN domain-containing protein 20 (Zinc finger protein 31) (Zinc finger protein 360) (Zinc finger protein KOX29). [Source:Uniprot/SWISSPROT;Acc:P17040]																																					
ZNF32	7580	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 32 (Zinc finger protein KOX30) (C2H2-546). [Source:Uniprot/SWISSPROT;Acc:P17041]																																					
ZNF35	7584	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 35 (Zinc finger protein HF.10). [Source:Uniprot/SWISSPROT;Acc:P13682]																																					
ZKSCAN1	7586	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,nucleic acid binding,"	Zinc finger protein with KRAB and SCAN domains 1 (Zinc finger protein 36) (Zinc finger protein KOX18). [Source:Uniprot/SWISSPROT;Acc:P17029]																																					
ZNF37A	7587	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 37A (Zinc finger protein KOX21). [Source:Uniprot/SWISSPROT;Acc:P17032]																																					
ZSCAN21	7589	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN	"transition metal ion binding,metal ion binding,transcription activator activity,oxidoreductase activity,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger and SCAN domain-containing protein 21 (Zinc finger protein 38 homolog) (Zfp-38) (Renal carcinoma antigen NY-REN-21). [Source:Uniprot/SWISSPROT;Acc:Q9Y5A6]																																					
ZNF41	7592	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,nucleic acid binding,"	Zinc finger protein 41. [Source:Uniprot/SWISSPROT;Acc:P51814]																																					
MZF1	7593	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN	"metal ion binding,regulation of transcription,transcription regulator activity,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,protein binding,transcription factor activity,DNA binding,nucleic acid binding,"	Myeloid zinc finger 1 (MZF-1) (Zinc finger protein 42) (Zinc finger and SCAN domain-containing protein 6). [Source:Uniprot/SWISSPROT;Acc:P28698]																																					
ZNF45	7596	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,multicellular organismal development,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 45 (BRC1744) (Zinc finger protein 13) (Zinc finger protein KOX5). [Source:Uniprot/SWISSPROT;Acc:Q02386]																																					
ZBTB25	7597	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;BTB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,protein binding,transcription factor activity,nucleic acid binding,"	Zinc finger and BTB domain-containing protein 25 (Zinc finger protein 46) (Zinc finger protein KUP). [Source:Uniprot/SWISSPROT;Acc:P24278]																																					
ZNF69	7620	0	1	0	0	0	0	0	0	0	0	0	KRAB	"regulation of transcription, DNA-dependent,intracellular,nucleic acid binding,"	zinc finger protein 69 [Source:RefSeq_peptide;Acc:NP_068734]																																					
ZNF74	7625	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 74 (hZNF7). [Source:Uniprot/SWISSPROT;Acc:Q16587]																																					
ZNF75	7626	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 75 (Zinc finger protein 82). [Source:Uniprot/SWISSPROT;Acc:P51815]																																					
ZNF75A	7627	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,biological_process,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,cellular_component,DNA binding,nucleic acid binding,molecular_function,"	Zinc finger protein 75A. [Source:Uniprot/SWISSPROT;Acc:Q96N20]																																					
ZNF76	7629	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription from RNA polymerase III promoter,regulation of transcription from RNA polymerase II promoter,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 76. [Source:Uniprot/SWISSPROT;Acc:P36508]																																					
ZNF79	7633	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,biological_process,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,molecular_function,"	Zinc finger protein 79 (ZNFpT7). [Source:Uniprot/SWISSPROT;Acc:Q15937]																																					
ZNF84	7637	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 84 (Zinc finger protein HPF2). [Source:Uniprot/SWISSPROT;Acc:P51523]																																					
ZNF221	7638	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 221. [Source:Uniprot/SWISSPROT;Acc:Q9UK13]																																					
ZNF85	7639	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,metallopeptidase activity,proteolysis,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription corepressor activity,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 85 (Zinc finger protein HPF4) (HTF1). [Source:Uniprot/SWISSPROT;Acc:Q03923]																																					
ZNF222	7673	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 222. [Source:Uniprot/SWISSPROT;Acc:Q9UK12]																																					
ZNF124	7678	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,DNA binding,nucleic acid binding,"	zinc finger protein 124 [Source:RefSeq_peptide;Acc:NP_003422]																																					
ZNF131	7690	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;BTB	"zinc ion binding,nucleus,intracellular,protein binding,nucleic acid binding,"	Zinc finger protein 131. [Source:Uniprot/SWISSPROT;Acc:P52739]																																					
ZNF132	7691	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 132. [Source:Uniprot/SWISSPROT;Acc:P52740]																																					
ZNF133	7692	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,nucleus,intracellular,nucleic acid binding,"	Zinc finger protein 133 (Zinc finger protein 150). [Source:Uniprot/SWISSPROT;Acc:P52736]																																					
ZNF134	7693	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"zinc ion binding,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 134. [Source:Uniprot/SWISSPROT;Acc:P52741]																																					
ZNF136	7695	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription corepressor activity,specific RNA polymerase II transcription factor activity,DNA binding,nucleic acid binding,negative regulation of transcription from RNA polymerase II promoter,"	Zinc finger protein 136. [Source:Uniprot/SWISSPROT;Acc:P52737]																																					
ZNF137	7696	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 137. [Source:Uniprot/SWISSPROT;Acc:P52743]																																					
ZNF138	7697	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,nucleic acid binding,"	Zinc finger protein 138 (Fragment). [Source:Uniprot/SWISSPROT;Acc:P52744]																																					
ZNF140	7699	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;KRAB	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 140. [Source:Uniprot/SWISSPROT;Acc:P52738]																																					
ZNF143	7702	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,zinc ion binding,regulation of transcription from RNA polymerase III promoter,regulation of transcription from RNA polymerase II promoter,transcription,nucleus,intracellular,RNA polymerase III transcription factor activity,specific RNA polymerase II transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 143 (SPH-binding factor). [Source:Uniprot/SWISSPROT;Acc:P52747]																																					
PCGF2	7703	1	0	0	1	0	0	0	0	0	0	0	zf-C3HC4	"metal ion binding,PcG protein complex,nuclear body,histone acetylation,anterior/posterior pattern formation,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,protein binding,ubiquitin-protein ligase activity,transcription factor activity,chromatin binding,sex chromatin,"	Polycomb group RING finger protein 2 (DNA-binding protein Mel-18) (RING finger protein 110) (Zinc finger protein 144). [Source:Uniprot/SWISSPROT;Acc:P35227]																																					
ZBTB16	7704	1	0	0	0	0	0	0	0	0	0	0	zf-C2H2;BTB	"metal ion binding,negative regulation of transcription, DNA-dependent,negative regulation of myeloid cell differentiation,protein homodimerization activity,myeloid cell differentiation,transcriptional repressor complex,nuclear speck,PML body,specific transcriptional repressor activity,zinc ion binding,central nervous system development,apoptosis,transcription,nucleus,intracellular,protein binding,DNA binding,nucleic acid binding,mesonephros development,"	Zinc finger and BTB domain-containing protein 16 (Zinc finger protein PLZF) (Promyelocytic leukemia zinc finger protein) (Zinc finger protein 145). [Source:Uniprot/SWISSPROT;Acc:Q05516]																																					
